            0.016118212381217602 0.0005169965912881398 0.016126501661595422             0.000157497128324983 -4.067819224063989e-12 0.00015749712832498306          0.013140966084829257 6.153597771820888e-05 0.013141110163117364 8.204797029094513e-05 2.0497824896822403e-09 8.204797031654972e-05             0.008392215809840982 3.3372808929705256e-06 0.00839221647339895 4.449707857294018e-06 6.342051860851853e-12 4.4497078572985376e-06             0.008974226602849222 5.412504373318553e-06 0.008974228235034491 7.21667249775808e-06 -2.4943225281532174e-12 7.216672497758511e-06          
            0.01597745185862769 0.0005092455052016097 0.015985565328737468             0.00015447269300516325 -3.5801363033329268e-12 0.00015447269300516327          0.013009556423980965 6.0305258163844705e-05 0.013009696194489193 8.040701088512623e-05 1.967791190094951e-09 8.0407010909205e-05             0.008298837422517004 3.248894014190978e-06 0.008298838058468245 4.331858685587955e-06 6.246701753633034e-12 4.33185868559246e-06             0.008875622270528105 5.274664115365692e-06 0.008875623837859285 7.032885487154265e-06 -2.2906946175573964e-12 7.032885487154637e-06          
            0.015837920735026233 0.0005016106275157492 0.015845862123299276             0.00015150633626175632 -3.1298946260982947e-12 0.00015150633626175635          0.012879460859741156 5.909915300056781e-05 0.01287959645126701 7.879887066742371e-05 1.8890795424911527e-09 7.879887069006757e-05             0.008206498036502906 3.1628480352610034e-06 0.008206498645995973 4.2171307136813226e-06 6.135899850121565e-12 4.217130713685786e-06             0.008778101353500893 5.140334235493292e-06 0.008778102858554933 6.85377898065773e-06 -2.099081231193311e-12 6.853778980658051e-06          
            0.015699608269344516 0.0004940902159714893 0.0157073812251562             0.00014859694280523555 -2.71477456945877e-12 0.00014859694280523557          0.012750666251143744 5.7917169940556454e-05 0.012750797788633854 7.722289325407524e-05 1.8135163607915067e-09 7.722289327536972e-05             0.008115186091053717 3.079080958153504e-06 0.008115186675189378 4.105441277537991e-06 6.011634537560757e-12 4.105441277542392e-06             0.008681651947739929 5.00942533489689e-06 0.008681653392991377 6.679233779862527e-06 -1.9189993120863174e-12 6.679233779862803e-06          
            0.015562503814448514 0.00048668255443069314 0.01557011190979409             0.0001457434187631061 -2.332577352927027e-12 0.00014574341876310613          0.012623159588632306 5.6758826541745326e-05 0.012623287193297557 7.567843538899374e-05 1.7409757063598464e-09 7.567843540901924e-05             0.008024890154058393 2.9975324268404475e-06 0.008024890713891621 3.9967099024539156e-06 5.875749218105786e-12 3.9967099024582346e-06             0.008586262280013081 4.8818502914915264e-06 0.008586263667838165 6.509133721988709e-06 -1.7499699153181058e-12 6.509133721988945e-06          
            0.015426596816315008 0.0004793859524845343 0.015434043547449898             0.00014294469126863147 -1.9812199108210684e-12 0.00014294469126863147          0.012496927992745982 5.562365001091042e-05 0.012497051782173212 7.416486668121386e-05 1.6713366781054524e-09 7.4164866700046e-05             0.007935598920608541 2.9181436838050157e-06 0.007935599457150418 3.890858245073341e-06 5.729949433723889e-12 3.89085824507756e-06             0.008491920706446632 4.757524201930527e-06 0.00849192203912716 6.343365602574044e-06 -1.5915196961525159e-12 6.343365602574244e-06          
            0.015291876813214996 0.0004721987450677465 0.015299165602260339             0.0001401997080574574 -1.6587299113110281e-12 0.00014019970805745742          0.012371958712818522 5.451117701069221e-05 0.012372078801078872 7.268156934758959e-05 1.6044832109812344e-09 7.268156936529949e-05             0.007847301211583066 2.840857527705517e-06 0.007847301725802605 3.787810036940676e-06 5.575809830045287e-12 3.78781003694478e-06             0.008398615711103948 4.6363643251008895e-06 0.008398616990831064 6.181819100134526e-06 -1.4431822209955373e-12 6.181819100134694e-06          
            0.015158333434904343 0.0004651192920786569 0.015165467631418513             0.00013750743707198197 -1.3632409232149316e-12 0.00013750743707198197          0.012248239125690336 5.3420953470478366e-05 0.012248355623444368 7.122793796063779e-05 1.540303882541985e-09 7.122793797729233e-05             0.0077599859722485565 2.7656182721605573e-06 0.007759986465074459 3.687491029547397e-06 5.414780947414364e-12 3.6874910295513725e-06             0.008306335904579772 4.518290027057673e-06 0.008306337133457553 6.02438670274357e-06 -1.3044991143709022e-12 6.0243867027437116e-06          
            0.015025956401821557 0.0004581459780049164 0.015032939284338387             0.00013486686607332317 -1.0929877310601005e-12 0.00013486686607332317          0.012125756734433432 5.2352534401068796e-05 0.012125869749033095 6.980337920142503e-05 1.4786917272403057e-09 6.980337921708709e-05             0.007673642270875249 2.6923717056257723e-06 0.007673642743197578 3.589828940834351e-06 5.248195829256875e-12 3.5898289408381872e-06             0.008215070022609957 4.403222727360748e-06 0.008215071202658877 5.870963636481005e-06 -1.1750210543777457e-12 5.870963636481122e-06          
            0.014894735524292681 0.0004512772115548408 0.014901570301827089             0.00013227700226073758 -8.463017984061258e-13 0.00013227700226073758          0.012004499167089098 5.130548371304742e-05 0.012004608802676658 6.840731161739653e-05 1.4195440581506935e-09 6.840731163212525e-05             0.007588259297368397 2.6210650523332143e-06 0.007588259750040185 3.4947534031109406e-06 5.0772764395981076e-12 3.4947534031146286e-06             0.008124806924696484 4.291085846778189e-06 0.008124808057856732 5.721447795704259e-06 -1.0543086284063663e-12 5.721447795704356e-06          
            0.014764660701743206 0.0004445114252942798 0.014771350515264924             0.0001297368718983477 -6.216068789566581e-13 0.0001297368718983477          0.011884454175418207 5.027937403878647e-05 0.011884560533022203 6.70391653850486e-05 1.3627622958246657e-09 6.703916539889962e-05             0.007503826361914862 2.551646934265246e-06 0.00750382679575365 3.4021959123536496e-06 4.903139883146825e-12 3.4021959123571826e-06             0.008035535592747575 4.181804756321494e-06 0.008035536680882251 5.5757396750953326e-06 -9.41933060222385e-13 5.575739675095412e-06          
            0.014635721921916936 0.0004378470752889299 0.014642269845793003             0.00012724551994903712 -4.1741477456696294e-13 0.00012724551994903712          0.011765609633664026 4.927378655801074e-05 0.011765712811292373 6.569838207734763e-05 1.308251803991679e-09 6.569838209037324e-05             0.007420332893644765 2.484067334135544e-06 0.0074203333094340854 3.3120897788473802e-06 4.7268044228080826e-12 3.312089778850753e-06             0.007947245129732758 4.07530672757874e-06 0.007947246174630931 5.433742303438326e-06 -8.374768188886481e-13 5.433742303438391e-06          
            0.014507909260101775 0.0004312826407520101 0.014514318303508465             0.00012480200971537608 -2.3232123887873123e-13 0.00012480200971537608          0.011647953537327385 4.828831082685053e-05 0.011648053630057687 6.438441443580069e-05 1.255921731832012e-09 6.438441444805007e-05             0.007337768439308033 2.418277559350541e-06 0.007337768837798817 3.224370079134043e-06 4.549195290811983e-12 3.2243700791372524e-06             0.007859924758352704 3.971520884312588e-06 0.007859925761732356 5.295361179083457e-06 -7.405341193780654e-13 5.295361179083509e-06          
            0.014381212878362328 0.00042481662369722023 0.014387485986667163             0.00012240542248744237 -6.5002024979744e-14 0.00012240542248744237          0.01153147400195411 4.732254461031352e-05 0.011531571102021266 6.309672614708468e-05 1.2056848625587315e-09 6.30967261586041e-05             0.007256122661965667 2.3542302069253373e-06 0.0072561230438776035 3.1389736092337716e-06 4.3711502908522445e-12 3.1389736092368154e-06             0.007773563819723684 3.870378155290959e-06 0.007773564783234532 5.160504207054618e-06 -6.507113241390709e-13 5.160504207054659e-06          
            0.014255623024779304 0.000418447548596902 0.014261763080893771             0.00012005485719740523 8.57909248094437e-14 0.00012005485719740523          0.01141615926193457 4.637609371810725e-05 0.01141625345881577 6.183479162414298e-05 1.1574574680563821e-09 6.183479163497593e-05             0.007175385339695571 2.291879129328803e-06 0.007175385705718409 3.0558388391050596e-06 4.193425189725071e-12 3.055838839107937e-06             0.00768815177207647 3.771811228318954e-06 0.007688152697302682 5.029081637758611e-06 -5.676272543083756e-13 5.029081637758643e-06          
            0.01413113003269561 0.00041217396204532546 0.014137139858399221             0.00011774943008074215 2.2123314917952244e-13 0.00011774943008074215          0.011301997669315224 4.54485718437451e-05 0.0113020890498124 6.059809579166012e-05 1.1111591693341268e-09 6.0598095801847525e-05             0.00709554636431279 2.2311794012332645e-06 0.00709554671510758 2.9749058683110087e-06 4.016698897951715e-12 2.9749058683137205e-06             0.007603678189469549 3.675754505441456e-06 0.0076036790779323475 4.90100600725528e-06 -4.909134187228391e-13 4.901006007255305e-06          
            0.014007724319969123 0.00040599443242702346 0.014013606677205415             0.00011548827434396156 3.424312004919439e-13 0.00011548827434396156          0.011188977692622072 4.45396004068702e-05 0.01118906634094189 5.938613387582692e-05 1.0667128025607617e-09 5.938613388540724e-05             0.007016595740103974 2.1720872871448135e-06 0.007016596076304266 2.896116382859741e-06 3.841578439763888e-12 2.896116382862289e-06             0.007520132760516458 3.5821440592865794e-06 0.007520133613676617 4.776192079048778e-06 -4.20214168363307e-13 4.776192079048797e-06          
            0.013885396388232038 0.00039990754959009903 0.013891153980377097             0.00011327053983870613 4.504260424355441e-13 0.00011327053983870613          0.011077087915695852 4.3648808398732794e-05 0.0110771739135273 5.819841119831038e-05 1.0240442904583313e-09 5.8198411207319796e-05             0.006938523582575936 2.1145602098909177e-06 0.00693852390478892 2.8194136131878806e-06 3.668603713635788e-12 2.8194136131902675e-06             0.007437505287127112 3.4909175905209273e-06 0.007437506106387366 4.654556787361241e-06 -3.5518678336771306e-13 4.654556787361255e-06          
            0.013764136822156763 0.0003939119245244305 0.013769772295260885             0.00011109539274211442 5.461963154308553e-13 0.00011109539274211442          0.010966317036538893 4.277583223075814e-05 0.010966400463128556 5.703444297434417e-05 9.83082518839998e-10 5.70344429828167e-05             0.006861320117218125 2.05855671994263e-06 0.006861320426025731 2.7447422932568303e-06 3.4982520452659544e-12 2.7447422932590597e-06             0.007355785683262963 3.40201438638833e-06 0.007355786469970309 4.536019181851111e-06 -2.9550149927819e-13 4.53601918185112e-06          
            0.013643936288728285 0.0003880061890447014 0.013649452232731302             0.00010896201524332047 6.306614726760569e-13 0.00010896201524332047          0.010856653866173504 4.192031558614298e-05 0.010856734798398592 5.589375411485729e-05 9.437592180863982e-10 5.5893754122824925e-05             0.006784975678278877 2.0040364655492854e-06 0.006784975974238823 2.6720486207323716e-06 3.3309425355520407e-12 2.6720486207344476e-06             0.00727496397370583 3.315375280304481e-06 0.007274964729153741 4.420500373739312e-06 -2.408414787368646e-13 4.420500373739319e-06          
            0.01352478553652296 0.0003821889954781824 0.01353018448644383             0.00010686960523597365 7.046847898483917e-13 0.00010686960523597365          0.01074808732751177 4.1081909274420117e-05 0.01074816583995096 5.4775879032560144e-05 9.060088493629423e-10 5.4775879040052964e-05             0.006709480707555275 1.950960163664177e-06 0.0067094809912020765 2.601280218218894e-06 3.1670402066673103e-12 2.601280218220822e-06             0.007195030292840262 3.2309426124805754e-06 0.007195031018270817 4.307923483307438e-06 -1.9090273441688959e-13 4.307923483307442e-06          
            0.013406675394993663 0.0003764590163571944 0.013411959832094828             0.00010481737601666305 7.690762515732299e-13 0.00010481737601666305          0.010640606454236652 4.0260271088931716e-05 0.010640682619238808 5.368036145190894e-05 8.697684953884246e-10 5.368036145895525e-05             0.006634825753196478 1.8992895716402508e-06 0.006634826025042412 2.5323860955203266e-06 3.0068599498443834e-12 2.5323860955221117e-06             0.007115974883449276 3.148660191549747e-06 0.0071159755800552 4.198213588733e-06 -1.4539400856852442e-13 4.1982135887330025e-06          
            0.01328959677376123 0.0003708149441161825 0.013294769126688314             0.00010280455598913307 8.245953178516312e-13 0.00010280455598913307          0.010534200389694286 3.945506566715308e-05 0.010534274277445127 5.260675422287076e-05 8.349777555728876e-10 5.2606754229497174e-05             0.006561001468520364 1.848987459675437e-06 0.0065610017290563954 2.465316612900575e-06 2.850670278904372e-12 2.465316612902223e-06             0.00703778809552333 3.0684732571707638e-06 0.007037788764449955 4.091297676227689e-06 -1.0403661417411513e-13 4.09129767622769e-06          
            0.013173540661912167 0.0003652554907933316 0.013178603307809516             0.00010083038837417903 8.719535736979686e-13 0.00010083038837417903          0.010428858385797343 3.866596435381002e-05 0.01042893006438412 5.1554619138413344e-05 8.01578645349972e-10 5.155461914464488e-05             0.006487998610843342 1.8000175839877536e-06 0.006487998860540008 2.400023445316997e-06 2.698696893942744e-12 2.400023445318514e-06             0.006960460385082382 2.9903284435840952e-06 0.006960461027429532 3.9871045914454645e-06 -6.656424234002793e-14 3.9871045914454645e-06          
            0.013058498127302531 0.00035977938773665535 0.013063453392905103             9.88941309251136e-05 9.118172652835252e-13 9.889413092511361e-05          0.01032456980193937 3.7892645066733816e-05 0.010324639337413608 5.0523526755645075e-05 7.695154995359731e-10 5.0523526761505255e-05             0.006415808040323178 1.752344660700863e-06 0.006415808279631441 2.3364595476011434e-06 2.551126059901508e-12 2.336459547602536e-06             0.006883982313010887 2.914173744096099e-06 0.006883982929834684 3.8855649921281355e-06 -3.2722740207325694e-14 3.8855649921281355e-06          
            0.012944460315867963 0.00035438538531449215 0.012949310478570087             9.699505564869723e-05 9.448097259114647e-13 9.699505564869724e-05          0.010221324103919975 3.713479216539914e-05 0.010221391560358338 4.9513056220532175e-05 7.387348795545342e-10 4.9513056226043134e-05             0.006344420718814707 1.7059343404212597e-06 0.006344420948166767 2.2745791205616725e-06 2.4081078050247893e-12 2.2745791205629473e-06             0.006808344543905601 2.839958476467686e-06 0.006808345136220204 3.786611301956918e-06 -2.2698633355951857e-15 3.786611301956918e-06          
            0.012831418450939784 0.00034907225263034104 0.012836165739841253             9.51324485314276e-05 9.715136951645946e-13 9.51324485314276e-05          0.010119110862880776 3.639209632209116e-05 0.01011917630244411 4.852279509612153e-05 7.091854843723529e-10 4.8522795101304085e-05             0.0062738277087382695 1.6607531834887744e-06 0.006273827928548345 2.2143375779850256e-06 2.2697589444156435e-12 2.214337577986189e-06             0.006733537844936044 2.7676332491844357e-06 0.0067335384137153145 3.6901776655792507e-06 2.502499379481773e-14 3.6901776655792507e-06          
            0.01271936383256713 0.00034383877724197327 0.012724010429497144             9.33056092710851e-05 9.924735345711842e-13 9.330560927108511e-05          0.010017919754251968 3.566425439564934e-05 0.010017983237242584 4.7552339194199104e-05 6.808180649974588e-10 4.7552339199072816e-05             0.006204020171960737 1.61676863588256e-06 0.006204020382625814 2.1556915145100734e-06 2.1361659340897495e-12 2.1556915145111318e-06             0.0066595530847174764 2.697149928585708e-06 0.0066595536308965775 3.596199904780947e-06 4.9381085808488434e-14 3.5961999047809475e-06          
            0.012608287836845058 0.0003386837648847552 0.012612835877364437             9.15138510134335e-05 1.008197343126977e-12 9.15138510134335e-05          0.009917740556709449 3.495096930773635e-05 0.009917802141626693 4.660129241031512e-05 6.535853423975604e-10 4.66012924148984e-05             0.006134989368688996 1.573949005765202e-06 0.006134989570589545 2.098598674353596e-06 2.007387561060086e-12 2.0985986743545563e-06             0.006586381232196266 2.628461606830879e-06 0.0065863817566732055 3.5046154757745085e-06 7.100661990950344e-14 3.504615475774509e-06          
            0.012498181915248556 0.00033360603919911907 0.012502633489630741             8.975650009397681e-05 1.0191589759945628e-12 8.975650009397681e-05          0.009818563151142354 3.425194992158163e-05 0.009818622894736508 4.566926656210882e-05 6.27441928701658e-10 4.5669266566418976e-05             0.006066726656375742 1.5322634406480493e-06 0.006066726849876401 2.0430179208640595e-06 1.8834574750891484e-12 2.0430179208649277e-06             0.006514013355547502 2.5615225706813807e-06 0.0065140138591846045 3.4153634275751777e-06 9.009907198437485e-14 3.415363427575179e-06          
            0.012389037593972443 0.0003286044414621201 0.012393394748163682             8.803289578467518e-05 1.0257999696754922e-12 8.80328957846752e-05          0.00972037751963093 3.356691092315e-05 0.00972043547695551 4.475588123086664e-05 6.023442515535917e-10 4.475588123491995e-05             0.005999223488637437 1.4916819051613159e-06 0.005999223674087677 1.9889092068817485e-06 1.764386567814948e-12 1.988909206882531e-06             0.006442440621084716 2.4962882710777687e-06 0.006442441104710042 3.328384361437028e-06 1.0684551275552215e-13 3.3283843614370297e-06          
            0.012280846473277053 0.0003236778303230177 0.01228511120983624             8.634239004552468e-05 1.0285313769168867e-12 8.63423900455247e-05          0.009623173744434622 3.2895572704686994e-05 0.009623229968897107 4.386076360624931e-05 5.78250481491448e-10 4.386076361006107e-05             0.005932471414184325 1.452175159412933e-06 0.005932471591919075 1.936233545883905e-06 1.6501652049969079e-12 1.9362335458846084e-06             0.006371654292181586 2.4327152934915695e-06 0.006371654756590295 3.243620391322096e-06 1.2142294163544803e-13 3.243620391322098e-06          
            0.012173600226839705 0.0003188250815428219 0.012177774505858305             8.468434728090747e-05 1.027735514573705e-12 8.468434728090747e-05          0.009526942006990276 3.223766125059325e-05 0.00952699655040133 4.298354833412432e-05 5.551204622317901e-10 4.298354833770893e-05             0.005866462075762339 1.4137147379205627e-06 0.005866462246102598 1.884952983894078e-06 1.5407653176406842e-12 1.8849529838947077e-06             0.006301645728205491 2.3707613290321797e-06 0.006301646174161145 3.1610151053762427e-06 1.3399862614531983e-13 3.161015105376245e-06          
            0.012067290601111865 0.00031404508773774344 0.012071376341114336             8.305814410062087e-05 1.0237676276011117e-12 8.305814410062087e-05          0.009431672586920374 3.159290802558139e-05 0.009431725499541575 4.212387736744183e-05 5.329156437425185e-10 4.2123877370812825e-05             0.00580118720910679 1.3762729291015883e-06 0.005801187372360197 1.8350305721354456e-06 1.43614235774952e-12 1.8350305721360076e-06             0.0062324063834627765 2.3103851462895833e-06 0.006232406811698598 3.080513528386114e-06 1.4473044496158368e-13 3.0805135283861174e-06          
            0.011961909414681978 0.00030933675812649166 0.011965908493507108             8.146316908549532e-05 1.0169574722992978e-12 8.146316908549532e-05          0.00933735586105117 3.096104986506976e-05 0.009337407191641339 4.1281399820092995e-05 5.115990179928178e-10 4.1281399823263114e-05             0.005736638641907689 1.339822755306308e-06 0.005736638798369086 1.7864303404084055e-06 1.3362371244164743e-12 1.7864303404089053e-06             0.006163927806155613 2.2515465638941525e-06 0.006163928217375692 3.002062085192206e-06 1.5376723284110975e-13 3.0020620851922104e-06          
            0.011857448557643896 0.0003046990182813598 0.011861362813307455             7.989882255751335e-05 1.0076108218763463e-12 7.989882255751335e-05          0.009243982302440659 3.0341828867768366e-05 0.009244032098300782 4.045577182369113e-05 4.911350572731051e-10 4.0455771826672336e-05             0.005672808292786591 1.3043379533799433e-06 0.005672808442738554 1.7391172711732526e-06 1.2409774659190672e-12 1.7391172711736954e-06             0.006096201637350317 2.1942064237752674e-06 0.006096202032230766 2.9256085650336925e-06 1.612491258498007e-13 2.9256085650336967e-06          
            0.011753899990970875 0.0003001308098830429 0.011757731222509987             7.836451635434284e-05 9.960108973339456e-13 7.836451635434284e-05          0.009151542479416252 2.9734992290413e-05 0.00915159078643307 3.964665638721731e-05 4.714896549821809e-10 3.964665639002086e-05             0.005609688170284816 1.2697929557394552e-06 0.005609688313998163 1.6930572743192685e-06 1.1502798634077246e-12 1.6930572743196592e-06             0.0060292196099570065 2.138326565100958e-06 0.006029219989147072 2.85110208680128e-06 1.6730790548218855e-13 2.8511020868012845e-06          
            0.011651255745895069 0.0002956310904791317 0.011655005714194684             7.68596736082e-05 9.82419726616547e-13 7.68596736082e-05          0.00906002705462209 2.914029244460474e-05 0.009060073917310387 3.8853723259472965e-05 4.5263006878289365e-10 3.8853723262109446e-05             0.005547270371862933 1.236162871951537e-06 0.005547270509597217 1.6482171626020443e-06 1.0640509016938854e-12 1.6482171626023878e-06             0.005962973547720463 2.083869798881226e-06 0.0059629739118435944 2.7784930651749706e-06 1.7206734041087934e-13 2.778493065174976e-06          
            0.011549507923292492 0.00029119883324622674 0.01155317835189434             7.53837285289589e-05 9.670794348974632e-13 7.538372852895891e-05          0.00896942678407587 2.8557486595712645e-05 0.008969472245619486 3.807664879428351e-05 4.345248660315779e-10 3.8076648796762875e-05             0.005485547082911375 1.2034234707985073e-06 0.00548554721491535 1.6045646277313384e-06 9.821886325446545e-13 1.6045646277316389e-06             0.005897455364222089 2.0307998832181442e-06 0.005897455713876966 2.707733177624195e-06 1.7564352474534276e-13 2.707733177624201e-06          
            0.011448648693073386 0.0002868330267556196 0.011452241268967779             7.393612619142594e-05 9.502134688059313e-13 7.393612619142594e-05          0.00887973251623511 2.798633686379839e-05 0.00887977661852674 3.731511581839784e-05 4.1714387139031477e-10 3.7315115820729456e-05             0.005424510575772062 1.1715511628191836e-06 0.0054245107022841315 1.5620682170922405e-06 9.045838357801681e-13 1.5620682170925024e-06             0.00583265706189283 1.9790814991862606e-06 0.005832657397654339 2.63877533224835e-06 1.781452118100406e-13 2.638775332248356e-06          
            0.011348670293577948 0.00028253267474248703 0.011352186667978806             7.251632232669928e-05 9.320277573277583e-13 7.251632232669929e-05          0.008790935191072758 2.7426610126522423e-05 0.008790977974752551 3.656881350202988e-05 4.0045811653470217e-10 3.656881350422255e-05             0.0053641532087709085 1.140522983312154e-06 0.005364153330019558 1.5206973110828678e-06 8.311211833490097e-13 1.5206973110830948e-06             0.005768570731036933 1.9286802273272565e-06 0.005768571053457121 2.5715736364363445e-06 1.7967414257276972e-13 2.571573636436351e-06          
            0.011249565030977376 0.00027829679587854523 0.011253006820080813             7.112378311753488e-05 9.127118120392694e-13 7.112378311753488e-05          0.008703025839162031 2.6878077923991975e-05 0.008703067343655044 3.583743723198928e-05 3.844397918733141e-10 3.583743723405128e-05             0.005304467425261099 1.1103165757892031e-06 0.0053044675414653086 1.4804221010522667e-06 7.61680311427571e-13 1.4804221010524625e-06             0.005705188548866444 1.8795625247432163e-06 0.005705188858475423 2.506083366324291e-06 1.8032536796588393e-13 2.506083366324297e-06          
            0.011151325278680178 0.000274124423548113 0.011154694064407018             6.975798499764214e-05 8.92439769260236e-13 6.975798499764216e-05          0.00861599558077041 2.6340516365512135e-05 0.008616035844322936 3.512068848734949e-05 3.6906220019838153e-10 3.5120688489288614e-05             0.00524544575267701 1.0809101758669688e-06 0.005245445864046648 1.441213567822621e-06 6.961368054525659e-13 1.4412135678227892e-06             0.005642502778546309 1.831695702773262e-06 0.005642503075853123 2.4422609370310183e-06 1.801875644462507e-13 2.442260937031025e-06          
            0.011053943476743702 0.0002700146056275321 0.011057240807466248             6.841841445483365e-05 8.713713766366673e-13 6.841841445483365e-05          0.008529835624962706 2.5813706038201894e-05 0.008529874684677514 3.44182747176025e-05 3.542997121904463e-10 3.4418274719426076e-05             0.005187080801598652 1.0522825955852239e-06 0.005187080908334858 1.4030434607802949e-06 6.34363102853251e-13 1.4030434607804382e-06             0.0055805057682499605 1.7850479052386963e-06 0.005580506053743433 2.3800638736515975e-06 1.7934334223487435e-13 2.3800638736516042e-06          
            0.010957412131290837 0.00026596640426789457 0.010960639522544238             6.71045678379551e-05 8.496529265890638e-13 6.71045678379551e-05          0.00844453726871308 2.5297431917437856e-05 0.008444575160583613 3.372990922325045e-05 3.4012772370282843e-10 3.372990922496535e-05             0.005129365264826532 1.024413208140483e-06 0.005129365367122074 1.3658842775206406e-06 5.762293181024546e-13 1.3658842775207622e-06             0.005519189950225293 1.739588087242179e-06 0.005519190224374821 2.319450782989574e-06 1.7786954576454163e-13 2.319450782989581e-06          
            0.010861723813931847 0.00026197889568102783 0.010864882749110386             6.581595116752272e-05 8.274181389862916e-13 6.581595116752273e-05          0.00836009189602595 2.4791483279089097e-05 0.008360128654969488 3.305531103878544e-05 3.265226147547153e-10 3.3055311040398144e-05             0.005072291916466797 9.972819330239354e-07 0.005072292014506427 1.3297092440319105e-06 5.21603994554328e-13 1.3297092440320128e-06             0.005458547839870893 1.695285994506822e-06 0.005458548103127222 2.260381326009098e-06 1.7583754594406536e-13 2.260381326009105e-06          
            0.010766871161191278 0.0002580511699286882 0.010769963092229889             6.455207994999714e-05 8.047889953298551e-13 6.455207994999714e-05          0.00827649097706569 2.4295653613507315e-05 0.008276526636955522 3.239420481800973e-05 3.134617101645267e-10 3.239420481952633e-05             0.0050158536110265686 9.708692215529947e-07 0.005015853704987349 1.2944922954039896e-06 4.703547873827969e-13 1.294492295404075e-06             0.005398572034822416 1.6521121432414579e-06 0.005398572287618382 2.2028161909886128e-06 1.7331352392114235e-13 2.2028161909886196e-06          
            0.010672846873939906 0.00025418233071491513 0.010675873221981259             6.331247899562369e-05 7.818765266582908e-13 6.33124789956237e-05          0.008193726067295033 2.380974054123717e-05 0.008193760660991678 3.174632072164953e-05 3.0092324175794563e-10 3.174632072307576e-05             0.004960043282519337 9.451560427860421e-07 0.004960043372570964 1.2602080570480527e-06 4.223490817788876e-13 1.2602080570481235e-06             0.005339255214049012 1.610037800518678e-06 0.005339255456800253 2.1467170673582393e-06 1.7035874609291878e-13 2.146717067358246e-06          
            0.010579643716831679 0.00025037149518149823 0.01058260587287911             6.209668223977071e-05 7.587815573068481e-13 6.209668223977071e-05          0.008111788806622082 2.3333545730412427e-05 0.008111822366003564 3.1111394307216545e-05 2.888863120876278e-10 3.111139430855778e-05             0.004904853943580308 9.201238698102126e-07 0.004904854029885419 1.2268318264136135e-06 3.774545504082537e-13 1.2268318264136715e-06             0.005280590136959674 1.5690349651525843e-06 0.005280590370065312 2.0920466202034477e-06 1.6702983017445879e-13 2.0920466202034545e-06          
            0.010487254517745598 0.00024661779370651135 0.01049015384330221             6.090423256769887e-05 7.355954065837769e-13 6.0904232567698876e-05          0.00803067091855586 2.286687481580418e-05 0.008030703474547088 3.0489166421072214e-05 2.773308596041227e-10 3.048916642233352e-05             0.0048502786845916026 8.957546663923456e-07 0.004850278767306068 1.194339555189791e-06 3.3553965397305017e-13 1.1943395551898383e-06             0.005222569642519399 1.529076349063527e-06 0.005222569866362697 2.038768465418038e-06 1.6337900219082078e-13 2.0387684654180444e-06          
            0.010395672167232509 0.0002429203697058667 0.01039850999492671             5.973468164269529e-05 7.124005503515597e-13 5.97346816426953e-05          0.007950364209370302 2.2409537319488096e-05 0.007950395791971564 2.987938309265077e-05 2.662376252199578e-10 2.9879383093836913e-05             0.004796310672817176 8.720308739834807e-07 0.004796310752090381 1.1627078319779711e-06 2.964740885654748e-13 1.162707831978009e-06             0.005165186648375072 1.4901353591174265e-06 0.0051651868633240654 1.986847145489904e-06 1.5945434430871784e-13 1.9868471454899103e-06          
            0.010304889617966752 0.00023927837943784434 0.010307667252164542             5.858758973750814e-05 6.892712444294394e-13 5.858758973750814e-05          0.0078708605672766 2.1961346573098333e-05 0.007870891205591207 2.9281795430797753e-05 2.5558812021115946e-10 2.928179543191321e-05             0.004742943151547375 8.489353990675352e-07 0.00474294322752249 1.1319138654233773e-06 2.6012918334439506e-13 1.1319138654234071e-06             0.005108434149990947 1.4521860794275933e-06 0.005108434356399047 1.93624810590346e-06 1.5530003346911874e-13 1.936248105903466e-06          
            0.010214899884202622 0.00023569099181055227 0.010217618601606903             5.7462525569018156e-05 6.66274111662757e-13 5.746252556901816e-05          0.007792151961603834 2.1522119641636365e-05 0.007792181683864946 2.8696159522181798e-05 2.4536459540271305e-10 2.8696159523230784e-05             0.0046901694392530065 8.264516008450492e-07 0.004690169512067246 1.101935467793396e-06 2.2637825191204572e-13 1.1019354677934194e-06             0.005052305219793628 1.415203254107268e-06 0.005052305418000201 1.886937672143026e-06 1.5095657082296148e-13 1.886937672143032e-06          
            0.010125696041235609 0.00023215738819227325 0.01012835709147277             5.635906613608499e-05 6.434686944350143e-13 5.6359066136085e-05          0.007714230441987795 2.1091677248803637e-05 0.007714259275584428 2.8122236331738162e-05 2.355500115866045e-10 2.8122236332724637e-05             0.0046379829287488215 8.045632792431217e-07 0.004637982998533691 1.0727510389908263e-06 1.9509690061528313e-13 1.072751038990844e-06             0.004996793006326444 1.3791622704614013e-06 0.0049967931966573755 1.8388830272818704e-06 1.4646100200871273e-13 1.8388830272818763e-06          
